date,ticker,close,low,high,volume,variation
2024-05-08,Sonasid,833.0,833.0,849.0,1838.0,-1.3
2024-05-09,Sonasid,830.0,830.0,833.1,9993.0,-0.36
2024-05-10,Sonasid,832.1,830.0,845.0,543.0,0.25
2024-05-13,Sonasid,840.0,830.0,843.0,565.0,0.95
2024-05-14,Sonasid,842.0,828.0,842.0,10506.0,0.24
2024-05-15,Sonasid,854.0,844.0,855.0,1847.0,1.43
2024-05-16,Sonasid,851.0,842.0,851.0,7363.0,-0.35
2024-05-17,Sonasid,865.0,842.6,865.0,3148.0,1.65
2024-05-20,Sonasid,863.0,852.1,863.0,1783.0,-0.23
2024-05-21,Sonasid,860.0,855.1,872.0,1615.0,-0.35
2024-05-22,Sonasid,860.0,841.0,863.0,1840.0,0.0
2024-05-23,Sonasid,860.0,860.0,860.0,849.0,0.0
2024-05-24,Sonasid,860.0,851.0,865.0,345.0,0.0
2024-05-27,Sonasid,850.0,850.0,860.0,5162.0,-1.16
2024-05-28,Sonasid,856.0,845.0,860.0,138.0,0.71
2024-05-29,Sonasid,839.0,830.0,855.0,7442.0,-1.99
2024-05-30,Sonasid,840.0,838.0,840.0,540.0,0.12
2024-05-31,Sonasid,833.0,833.0,848.0,421.0,-0.83
2024-06-03,Sonasid,818.0,781.0,820.0,2533.0,-1.8
2024-06-04,Sonasid,814.0,805.1,820.0,187.0,-0.49
2024-06-05,Sonasid,795.0,791.0,803.6,5367.0,-2.33
2024-06-06,Sonasid,800.0,792.0,800.0,1118.0,0.63
2024-06-07,Sonasid,801.0,760.0,815.0,1115.0,0.13
2024-06-10,Sonasid,800.0,786.2,800.0,103.0,-0.12
2024-06-11,Sonasid,812.0,800.0,812.0,1943.0,1.5
2024-06-12,Sonasid,811.5,800.0,812.0,16265.0,-0.06
2024-06-13,Sonasid,811.0,805.0,811.0,3646.0,-0.06
2024-06-14,Sonasid,811.0,805.0,811.0,3646.0,0.0
2024-06-19,Sonasid,812.5,800.0,812.5,879.0,0.18
2024-06-20,Sonasid,809.8,800.0,809.8,373.0,-0.33
2024-06-21,Sonasid,820.0,792.1,820.0,1824.0,1.26
2024-06-24,Sonasid,818.8,800.0,819.0,17.0,-0.15
2024-06-25,Sonasid,830.0,802.0,830.0,2706.0,1.37
2024-06-26,Sonasid,830.0,830.0,830.0,2685.0,0.0
2024-06-27,Sonasid,850.0,830.0,850.0,3543.0,2.41
2024-06-28,Sonasid,833.0,833.0,852.0,3698.0,-2.0
2024-07-01,Sonasid,815.2,812.0,815.6,16.0,-2.14
2024-07-02,Sonasid,825.0,810.0,825.0,56.0,1.2
2024-07-03,Sonasid,850.0,825.0,850.0,8673.0,3.03
2024-07-04,Sonasid,875.0,837.5,875.0,2085.0,2.94
2024-07-05,Sonasid,887.0,870.0,895.0,1333.0,1.37
2024-07-08,Sonasid,888.0,865.0,888.0,564.0,0.11
2024-07-09,Sonasid,885.0,868.0,888.0,1092.0,-0.34
2024-07-10,Sonasid,900.0,888.0,910.0,22481.0,1.69
2024-07-11,Sonasid,903.0,890.0,905.0,13481.0,0.33
2024-07-12,Sonasid,875.0,875.0,880.0,104.0,-0.79
2024-07-15,Sonasid,875.0,875.0,894.5,140.0,0.0
2024-07-16,Sonasid,875.0,862.1,889.9,5714.0,0.0
2024-07-17,Sonasid,890.0,874.0,890.0,1343.0,1.71
2024-07-18,Sonasid,875.0,875.0,890.0,635.0,-1.69
2024-07-19,Sonasid,890.0,875.0,890.0,1667.0,1.71
2024-07-22,Sonasid,860.3,860.3,885.0,3214.0,-3.34
2024-07-23,Sonasid,867.9,855.0,868.0,433.0,0.88
2024-07-24,Sonasid,868.0,860.0,870.0,14806.0,0.01
2024-07-25,Sonasid,868.0,862.0,879.9,5466.0,0.0
2024-07-26,Sonasid,880.0,860.0,880.0,2589.0,1.38
2024-07-29,Sonasid,900.0,870.0,905.0,2514.0,2.27
2024-07-31,Sonasid,914.9,900.0,917.0,6240.0,1.66
2024-08-01,Sonasid,899.8,883.0,914.8,200.0,-1.65
2024-08-02,Sonasid,886.0,883.0,908.9,71.0,-1.53
2024-08-05,Sonasid,842.0,841.0,886.0,6227.0,-4.97
2024-08-06,Sonasid,870.0,870.0,885.0,126.0,3.33
2024-08-07,Sonasid,880.0,850.0,880.0,114.0,1.15
2024-08-08,Sonasid,855.0,854.0,870.0,642.0,-2.84
2024-08-09,Sonasid,865.0,865.0,874.5,988.0,1.17
2024-08-12,Sonasid,856.0,854.1,862.0,126.0,-1.04
2024-08-13,Sonasid,860.0,840.0,861.0,5040.0,0.47
2024-08-15,Sonasid,860.0,860.0,860.0,25.0,0.0
2024-08-16,Sonasid,875.0,849.0,875.0,795.0,1.74
2024-08-19,Sonasid,873.9,850.0,875.0,124.0,-0.13
2024-08-22,Sonasid,846.2,844.0,865.0,3050.0,-3.17
2024-08-23,Sonasid,846.1,846.0,855.0,403.0,-0.01
2024-08-26,Sonasid,850.0,844.1,850.0,452.0,0.46
2024-08-27,Sonasid,855.0,845.0,855.0,189.0,0.59
2024-08-28,Sonasid,850.0,845.1,850.0,797.0,-0.58
2024-08-29,Sonasid,847.0,845.0,854.0,21828.0,-0.35
2024-08-30,Sonasid,840.0,840.0,856.0,2702.0,-0.83
2024-09-02,Sonasid,831.6,830.1,845.0,844.0,-1.0
2024-09-03,Sonasid,815.0,811.0,830.0,577.0,-2.0
2024-09-04,Sonasid,811.1,811.1,830.0,567.0,-0.48
2024-09-05,Sonasid,820.0,812.0,825.0,93.0,1.1
2024-09-06,Sonasid,815.0,812.0,820.0,473.0,-0.61
2024-09-09,Sonasid,807.0,801.0,815.0,607.0,-0.98
2024-09-10,Sonasid,805.0,805.0,811.0,1585.0,-0.25
2024-09-11,Sonasid,813.0,802.0,813.0,332.0,0.99
2024-09-12,Sonasid,820.0,801.1,820.0,701.0,0.86
2024-09-13,Sonasid,820.0,816.0,830.0,1260.0,0.0
2024-09-18,Sonasid,820.0,806.1,830.0,2488.0,0.0
2024-09-19,Sonasid,835.0,807.0,835.0,5701.0,1.83
2024-09-20,Sonasid,830.0,830.0,876.0,20751.0,-0.6
2024-09-23,Sonasid,830.0,830.0,857.9,4422.0,0.0
2024-09-24,Sonasid,832.0,831.5,850.0,3891.0,0.24
2024-09-25,Sonasid,840.0,832.0,840.0,2895.0,0.96
2024-09-26,Sonasid,840.0,840.0,850.0,1010.0,0.0
2024-09-27,Sonasid,850.0,840.0,855.0,10866.0,1.19
2024-09-30,Sonasid,850.0,835.0,850.0,3958.0,0.0
2024-10-01,Sonasid,830.0,830.0,844.9,1433.0,-2.35
2024-10-02,Sonasid,820.0,819.0,830.0,1268.0,-1.2
2024-10-03,Sonasid,825.0,812.0,839.9,43.0,0.61
2024-10-04,Sonasid,821.1,820.0,840.0,482.0,-0.47
2024-10-07,Sonasid,830.0,820.0,830.0,28.0,1.08
2024-10-08,Sonasid,817.0,817.0,817.1,197.0,-1.57
2024-10-09,Sonasid,835.0,820.0,835.0,7582.0,2.2
2024-10-10,Sonasid,839.9,820.0,840.0,2130.0,0.59
2024-10-11,Sonasid,842.0,812.1,848.8,619.0,0.25
2024-10-14,Sonasid,835.0,834.9,835.0,1190.0,-0.83
2024-10-15,Sonasid,816.1,812.0,830.0,316.0,-2.26
2024-10-16,Sonasid,810.0,807.0,814.0,2990.0,-0.75
2024-10-17,Sonasid,848.0,806.5,848.0,885.0,4.69
2024-10-18,Sonasid,844.0,844.0,844.0,500.0,-0.47
2024-10-21,Sonasid,825.0,812.0,835.0,409.0,-2.25
2024-10-22,Sonasid,820.5,820.5,846.5,53.0,-0.55
2024-10-23,Sonasid,845.0,839.9,845.0,120.0,2.99
2024-10-24,Sonasid,822.0,821.1,839.8,2217.0,-2.72
2024-10-25,Sonasid,842.0,822.1,842.0,8223.0,2.43
2024-10-28,Sonasid,839.0,839.0,840.0,75.0,-0.36
2024-10-29,Sonasid,839.0,824.1,839.0,163.0,0.0
2024-10-30,Sonasid,825.0,824.4,830.0,661.0,-1.67
2024-10-31,Sonasid,890.0,825.0,897.0,25774.0,7.88
2024-11-01,Sonasid,898.0,871.0,910.0,4123.0,0.9
2024-11-04,Sonasid,987.7,888.0,987.7,21375.0,9.99
2024-11-05,Sonasid,990.0,974.0,1060.0,21133.0,0.23
2024-11-07,Sonasid,966.0,961.1,990.0,725.0,-2.42
2024-11-08,Sonasid,985.0,963.0,990.0,2688.0,1.97
2024-11-11,Sonasid,933.0,933.0,970.0,1257.0,-5.28
2024-11-12,Sonasid,950.0,950.0,979.0,994.0,1.82
2024-11-13,Sonasid,969.0,935.0,969.0,2322.0,2.0
2024-11-14,Sonasid,969.0,969.0,969.0,297.0,0.0
2024-11-15,Sonasid,970.0,946.2,970.0,874.0,0.1
2024-11-19,Sonasid,960.5,960.0,979.0,91.0,-0.98
2024-11-20,Sonasid,967.0,960.0,967.0,547.0,0.68
2024-11-21,Sonasid,940.6,940.5,961.0,2679.0,-2.73
2024-11-22,Sonasid,921.0,921.0,950.0,1758.0,-2.08
2024-11-25,Sonasid,910.0,910.0,949.6,226.0,-1.19
2024-11-26,Sonasid,910.0,910.0,940.0,10357.0,0.0
2024-11-27,Sonasid,935.0,930.0,954.0,11.0,2.75
2024-11-28,Sonasid,916.1,916.1,935.0,327.0,-2.02
2024-11-29,Sonasid,901.0,899.0,920.0,3245.0,-1.65
2024-12-02,Sonasid,915.0,881.0,950.0,2184.0,1.55
2024-12-03,Sonasid,910.1,910.1,929.0,1220.0,-0.54
2024-12-04,Sonasid,920.0,912.0,923.0,2473.0,1.09
2024-12-05,Sonasid,930.0,923.0,950.0,2594.0,1.09
2024-12-06,Sonasid,949.7,930.0,950.0,50.0,2.12
2024-12-09,Sonasid,943.0,930.0,950.0,2648.0,-0.71
2024-12-10,Sonasid,945.0,945.0,950.0,100.0,0.21
2024-12-11,Sonasid,937.2,937.2,960.0,555.0,-0.83
2024-12-12,Sonasid,940.0,931.0,954.0,974.0,0.3
2024-12-13,Sonasid,941.0,932.7,970.0,11770.0,0.11
2024-12-16,Sonasid,936.0,936.0,964.9,14.0,-0.53
2024-12-17,Sonasid,960.0,938.0,970.0,2204.0,2.56
2024-12-18,Sonasid,968.0,960.0,969.9,106.0,0.83
2024-12-19,Sonasid,964.0,933.1,964.0,176.0,-0.41
2024-12-20,Sonasid,974.0,940.0,975.0,11574.0,1.04
2024-12-23,Sonasid,982.0,980.0,990.0,4148.0,0.82
2024-12-24,Sonasid,950.2,950.2,982.0,567.0,-3.24
2024-12-25,Sonasid,965.0,940.2,969.0,138.0,1.56
2024-12-26,Sonasid,980.2,961.0,988.0,4239.0,1.58
2024-12-27,Sonasid,980.0,970.0,980.0,3081.0,-0.02
2024-12-30,Sonasid,985.0,980.0,990.0,209.0,0.51
2024-12-31,Sonasid,983.9,976.0,985.0,976.0,-0.11
2022-01-05,Ste Boissons,2859.0,2859.0,2859.0,1.0,-0.03
2022-01-06,Ste Boissons,2859.0,2859.0,2859.0,64.0,0.0
2022-01-07,Ste Boissons,2859.0,2859.0,2859.0,60.0,0.0
2022-01-10,Ste Boissons,2859.0,2859.0,2859.0,60.0,0.0
2022-01-12,Ste Boissons,2859.0,2859.0,2859.0,60.0,0.0
2022-01-13,Ste Boissons,2859.0,2859.0,2859.0,60.0,0.0
2022-01-14,Ste Boissons,2980.0,2980.0,2980.0,76.0,4.23
2022-01-17,Ste Boissons,2980.0,2980.0,2980.0,1100.0,0.0
2022-01-18,Ste Boissons,3000.0,3000.0,3000.0,1923.0,0.67
2022-01-19,Ste Boissons,3119.0,3119.0,3119.0,2.0,3.97
2022-01-20,Ste Boissons,3000.0,3000.0,3000.0,300.0,-3.82
2022-01-21,Ste Boissons,3000.0,3000.0,3000.0,300.0,0.0
2022-01-24,Ste Boissons,3000.0,3000.0,3000.0,1.0,0.0
2022-01-25,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-01-26,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-01-27,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-01-28,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-01-31,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-02-01,Ste Boissons,3000.0,3000.0,3000.0,153.0,0.0
2022-02-02,Ste Boissons,3050.0,3050.0,3050.0,3375.0,1.67
2022-02-03,Ste Boissons,3050.0,3050.0,3050.0,3375.0,0.0
2022-02-04,Ste Boissons,3050.0,3050.0,3050.0,950.0,0.0
2022-02-07,Ste Boissons,3050.0,3050.0,3050.0,950.0,0.0
2022-02-08,Ste Boissons,3048.0,3048.0,3048.0,1550.0,-0.07
2022-02-09,Ste Boissons,3048.0,3048.0,3048.0,1550.0,0.0
2022-02-10,Ste Boissons,3048.0,3048.0,3048.0,1550.0,0.0
2022-02-11,Ste Boissons,3048.0,3048.0,3048.0,130.0,0.0
2022-02-14,Ste Boissons,3048.0,3048.0,3048.0,550.0,0.0
2022-02-15,Ste Boissons,3010.0,3010.0,3010.0,1000.0,-1.25
2022-02-16,Ste Boissons,3010.0,3010.0,3010.0,1000.0,0.0
2022-02-17,Ste Boissons,3010.0,3010.0,3010.0,1000.0,0.0
2022-02-18,Ste Boissons,3010.0,3010.0,3010.0,1000.0,0.0
2022-02-21,Ste Boissons,3010.0,3010.0,3010.0,1000.0,0.0
2022-02-22,Ste Boissons,2890.0,2890.0,2890.0,250.0,-3.99
2022-02-23,Ste Boissons,2900.0,2900.0,2900.0,12.0,0.35
2022-02-24,Ste Boissons,2850.0,2850.0,2850.0,3000.0,-1.72
2022-02-25,Ste Boissons,2963.0,2963.0,2963.0,1.0,3.96
2022-02-28,Ste Boissons,2850.0,2850.0,2850.0,100.0,-3.81
2022-03-01,Ste Boissons,2850.0,2850.0,2850.0,100.0,0.0
2022-03-02,Ste Boissons,2850.0,2850.0,2850.0,100.0,0.0
2022-03-03,Ste Boissons,2850.0,2850.0,2850.0,100.0,0.0
2022-03-04,Ste Boissons,2737.0,2737.0,2737.0,850.0,-3.96
2022-03-07,Ste Boissons,2737.0,2737.0,2737.0,150.0,0.0
2022-03-08,Ste Boissons,2745.0,2745.0,2745.0,8.0,0.29
2022-03-09,Ste Boissons,2751.0,2751.0,2751.0,100.0,0.22
2022-03-10,Ste Boissons,2775.0,2775.0,2775.0,1904.0,0.87
2022-03-11,Ste Boissons,2775.0,2775.0,2775.0,343.0,0.0
2022-03-14,Ste Boissons,2775.0,2775.0,2775.0,343.0,0.0
2022-03-15,Ste Boissons,2775.0,2775.0,2775.0,343.0,0.0
2022-03-16,Ste Boissons,2775.0,2775.0,2775.0,121.0,0.0
2022-03-17,Ste Boissons,2775.0,2775.0,2775.0,121.0,0.0
2022-03-18,Ste Boissons,2756.0,2756.0,2756.0,121.0,-0.68
2022-03-21,Ste Boissons,2756.0,2756.0,2756.0,121.0,0.0
2022-03-22,Ste Boissons,2756.0,2756.0,2756.0,121.0,0.0
2022-03-23,Ste Boissons,2756.0,2756.0,2756.0,121.0,0.0
2022-03-24,Ste Boissons,2740.0,2740.0,2740.0,518.0,-0.58
2022-03-25,Ste Boissons,2770.0,2770.0,2770.0,80.0,1.09
2022-03-28,Ste Boissons,2750.0,2750.0,2750.0,3104.0,-0.72
2022-03-29,Ste Boissons,2750.0,2750.0,2750.0,3104.0,0.0
2022-03-30,Ste Boissons,2800.0,2800.0,2800.0,1400.0,1.82
2022-03-31,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-01,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-04,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-05,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-06,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-07,Ste Boissons,2800.0,2800.0,2800.0,1400.0,0.0
2022-04-08,Ste Boissons,2911.0,2911.0,2911.0,109.0,3.96
2022-04-11,Ste Boissons,2911.0,2911.0,2911.0,109.0,0.0
2022-04-12,Ste Boissons,2911.0,2911.0,2911.0,109.0,0.0
2022-04-13,Ste Boissons,2911.0,2911.0,2911.0,109.0,0.0
2022-04-14,Ste Boissons,2850.0,2850.0,2850.0,301.0,-2.1
2022-04-15,Ste Boissons,2850.0,2850.0,2850.0,226.0,0.0
2022-04-18,Ste Boissons,2850.0,2850.0,2850.0,226.0,0.0
2022-04-19,Ste Boissons,2850.0,2850.0,2850.0,226.0,0.0
2022-04-20,Ste Boissons,2850.0,2850.0,2850.0,226.0,0.0
2022-04-21,Ste Boissons,2850.0,2850.0,2850.0,226.0,0.0
2022-04-22,Ste Boissons,2900.0,2900.0,2900.0,206.0,1.75
2022-04-25,Ste Boissons,2900.0,2900.0,2900.0,799.0,0.0
2022-04-26,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.69
2022-04-27,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.0
2022-04-28,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.0
2022-04-29,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.0
2022-05-04,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.0
2022-05-05,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.0
2022-05-06,Ste Boissons,2906.0,2906.0,2906.0,1085.0,-0.48
2022-05-09,Ste Boissons,2920.0,2920.0,2920.0,1000.0,0.48
2022-05-10,Ste Boissons,2920.0,2920.0,2920.0,1.0,0.0
2022-05-11,Ste Boissons,2920.0,2920.0,2920.0,1.0,0.0
2022-05-12,Ste Boissons,2920.0,2920.0,2920.0,1.0,0.0
2022-05-13,Ste Boissons,2920.0,2920.0,2920.0,1.0,0.0
2022-05-16,Ste Boissons,2861.0,2861.0,2861.0,828.0,-2.02
2022-05-17,Ste Boissons,2861.0,2861.0,2861.0,828.0,0.0
2022-05-18,Ste Boissons,2903.0,2903.0,2903.0,2000.0,1.47
2022-05-19,Ste Boissons,2920.0,2920.0,2920.0,1136.0,0.59
2022-05-20,Ste Boissons,2920.0,2920.0,2920.0,1136.0,0.0
2022-05-23,Ste Boissons,2920.0,2920.0,2920.0,1136.0,0.0
2022-05-24,Ste Boissons,2900.0,2900.0,2900.0,159.0,-0.68
2022-05-25,Ste Boissons,2900.0,2900.0,2900.0,1000.0,0.0
2022-05-26,Ste Boissons,2900.0,2900.0,2900.0,1.0,0.0
2022-05-27,Ste Boissons,2880.0,2880.0,2880.0,1001.0,-0.69
2022-05-30,Ste Boissons,2875.0,2875.0,2875.0,1500.0,-0.17
2022-05-31,Ste Boissons,2875.0,2875.0,2875.0,1500.0,0.0
2022-06-01,Ste Boissons,2899.0,2899.0,2899.0,80.0,0.83
2022-06-02,Ste Boissons,2899.0,2899.0,2899.0,80.0,0.0
2022-06-03,Ste Boissons,2880.0,2880.0,2880.0,178.0,-0.66
2022-06-06,Ste Boissons,2880.0,2880.0,2880.0,178.0,0.0
2022-06-07,Ste Boissons,2880.0,2880.0,2880.0,178.0,0.0
2022-06-08,Ste Boissons,2859.0,2859.0,2859.0,442.0,-0.73
2022-06-09,Ste Boissons,2850.0,2850.0,2850.0,30.0,-0.31
2022-06-10,Ste Boissons,2800.0,2800.0,2800.0,442.0,-1.75
2022-06-13,Ste Boissons,2800.0,2800.0,2800.0,442.0,0.0
2022-06-14,Ste Boissons,2800.0,2800.0,2800.0,442.0,0.0
2022-06-15,Ste Boissons,2800.0,2800.0,2800.0,442.0,0.0
2022-06-16,Ste Boissons,2689.0,2689.0,2689.0,522.0,-3.96
2022-06-17,Ste Boissons,2643.0,2643.0,2643.0,515.0,-1.71
2022-06-20,Ste Boissons,2600.0,2600.0,2600.0,500.0,-1.63
2022-06-21,Ste Boissons,2649.0,2649.0,2649.0,2.0,1.88
2022-06-22,Ste Boissons,2599.0,2599.0,2599.0,1.0,-1.89
2022-06-23,Ste Boissons,2550.0,2550.0,2550.0,3.0,-1.89
2022-06-24,Ste Boissons,2500.0,2500.0,2500.0,5384.0,-1.96
2022-06-27,Ste Boissons,2500.0,2500.0,2500.0,5384.0,0.0
2022-06-28,Ste Boissons,2500.0,2500.0,2500.0,5384.0,0.0
2022-06-29,Ste Boissons,2525.0,2525.0,2525.0,250.0,1.0
2022-06-30,Ste Boissons,2525.0,2525.0,2525.0,250.0,0.0
2022-07-01,Ste Boissons,2500.0,2500.0,2500.0,869.0,-0.99
2022-07-04,Ste Boissons,2500.0,2500.0,2500.0,869.0,0.0
2022-07-05,Ste Boissons,2500.0,2500.0,2500.0,869.0,0.0
2022-07-06,Ste Boissons,2497.0,2497.0,2497.0,5.0,-0.12
2022-07-07,Ste Boissons,2501.0,2501.0,2501.0,527.0,0.16
2022-07-08,Ste Boissons,2501.0,2501.0,2501.0,527.0,0.0
2022-07-12,Ste Boissons,2500.0,2500.0,2500.0,500.0,-0.04
2022-07-13,Ste Boissons,2500.0,2500.0,2500.0,500.0,0.0
2022-07-14,Ste Boissons,2500.0,2500.0,2500.0,500.0,0.0
2022-07-15,Ste Boissons,2501.0,2501.0,2501.0,1250.0,0.04
2022-07-18,Ste Boissons,2515.0,2515.0,2515.0,75.0,0.56
2022-07-19,Ste Boissons,2515.0,2515.0,2515.0,75.0,0.0
2022-07-20,Ste Boissons,2515.0,2515.0,2515.0,75.0,0.0
2022-07-21,Ste Boissons,2515.0,2515.0,2515.0,75.0,0.0
2022-07-22,Ste Boissons,2515.0,2515.0,2515.0,75.0,4.7
2022-07-25,Ste Boissons,2515.0,2515.0,2515.0,75.0,4.7
2022-07-26,Ste Boissons,2515.0,2515.0,2515.0,75.0,4.7
2022-07-27,Ste Boissons,2498.0,2498.0,2498.0,1.0,4.0
2022-07-28,Ste Boissons,2498.0,2498.0,2498.0,1.0,0.0
2022-07-29,Ste Boissons,2498.0,2498.0,2498.0,1.0,0.0
2022-08-01,Ste Boissons,2498.0,2498.0,2498.0,1.0,0.0
2022-08-02,Ste Boissons,2498.0,2498.0,2498.0,1.0,0.0
2022-08-03,Ste Boissons,2451.0,2451.0,2451.0,1.0,-1.88
2022-08-04,Ste Boissons,2451.0,2451.0,2451.0,1.0,0.0
2022-08-05,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.2
2022-08-08,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-09,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-10,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-11,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-12,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-15,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-16,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-17,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-18,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-19,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-22,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-23,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-24,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-25,Ste Boissons,2456.0,2456.0,2456.0,815.0,0.0
2022-08-26,Ste Boissons,2451.0,2451.0,2451.0,16.0,-0.2
2022-08-29,Ste Boissons,2451.0,2451.0,2451.0,16.0,0.0
2022-08-30,Ste Boissons,2451.0,2451.0,2451.0,16.0,0.0
2022-08-31,Ste Boissons,2471.0,2471.0,2471.0,43.0,0.82
2022-09-01,Ste Boissons,2471.0,2471.0,2471.0,43.0,0.0
2022-09-02,Ste Boissons,2495.0,2495.0,2495.0,129.0,0.97
2022-09-05,Ste Boissons,2495.0,2495.0,2495.0,129.0,0.0
2022-09-06,Ste Boissons,2495.0,2495.0,2495.0,129.0,0.0
2022-09-07,Ste Boissons,2495.0,2495.0,2495.0,129.0,0.0
2022-09-08,Ste Boissons,2495.0,2495.0,2495.0,129.0,0.0
2022-09-09,Ste Boissons,2506.0,2506.0,2506.0,24.0,0.44
2022-09-12,Ste Boissons,2506.0,2506.0,2506.0,24.0,0.0
2022-09-13,Ste Boissons,2506.0,2506.0,2506.0,24.0,0.0
2022-09-14,Ste Boissons,2506.0,2506.0,2506.0,24.0,0.0
2022-09-15,Ste Boissons,2518.0,2518.0,2518.0,92.0,0.48
2022-09-16,Ste Boissons,2452.0,2452.0,2452.0,16.0,-2.62
2022-09-19,Ste Boissons,2452.0,2452.0,2452.0,16.0,0.0
2022-09-20,Ste Boissons,2452.0,2452.0,2452.0,16.0,0.0
2022-09-21,Ste Boissons,2550.0,2550.0,2550.0,750.0,4.0
2022-09-22,Ste Boissons,2651.0,2651.0,2651.0,2928.0,3.96
2022-09-23,Ste Boissons,2651.0,2651.0,2651.0,10.0,0.0
2022-09-26,Ste Boissons,2652.0,2652.0,2652.0,300.0,0.04
2022-09-27,Ste Boissons,2600.0,2600.0,2600.0,900.0,-1.96
2022-09-28,Ste Boissons,2500.0,2500.0,2500.0,1.0,-3.85
2022-09-29,Ste Boissons,2401.0,2401.0,2401.0,741.0,-3.96
2022-09-30,Ste Boissons,2307.0,2307.0,2307.0,1400.0,-3.92
2022-10-03,Ste Boissons,2399.0,2399.0,2399.0,1000.0,3.99
2022-10-04,Ste Boissons,2399.0,2399.0,2399.0,1000.0,0.0
2022-10-05,Ste Boissons,2450.0,2450.0,2450.0,1.0,2.13
2022-10-06,Ste Boissons,2353.0,2353.0,2353.0,63.0,-3.96
2022-10-07,Ste Boissons,2353.0,2353.0,2353.0,47.0,0.0
2022-10-11,Ste Boissons,2262.0,2262.0,2262.0,31.0,-3.87
2022-10-12,Ste Boissons,2262.0,2262.0,2262.0,31.0,0.0
2022-10-13,Ste Boissons,2352.0,2352.0,2352.0,350.0,3.98
2022-10-14,Ste Boissons,2400.0,2400.0,2400.0,350.0,2.04
2022-10-17,Ste Boissons,2400.0,2400.0,2400.0,350.0,0.0
2022-10-18,Ste Boissons,2400.0,2400.0,2400.0,453.0,0.0
2022-10-19,Ste Boissons,2400.0,2400.0,2400.0,453.0,0.0
2022-10-20,Ste Boissons,2400.0,2400.0,2400.0,453.0,0.0
2022-10-21,Ste Boissons,2400.0,2400.0,2400.0,50.0,0.0
2022-10-24,Ste Boissons,2400.0,2400.0,2400.0,50.0,0.0
2022-10-25,Ste Boissons,2400.0,2400.0,2400.0,50.0,0.0
2022-10-26,Ste Boissons,2398.0,2398.0,2398.0,228.0,-0.08
2022-10-27,Ste Boissons,2398.0,2398.0,2398.0,228.0,0.0
2022-10-28,Ste Boissons,2398.0,2398.0,2398.0,228.0,0.0
2022-10-31,Ste Boissons,2303.0,2303.0,2303.0,50.0,-3.96
2022-11-01,Ste Boissons,2303.0,2303.0,2303.0,50.0,0.0
2022-11-02,Ste Boissons,2303.0,2303.0,2303.0,50.0,0.0
2022-11-03,Ste Boissons,2303.0,2303.0,2303.0,50.0,0.0
2022-11-04,Ste Boissons,2211.0,2211.0,2211.0,338.0,-3.99
2022-11-07,Ste Boissons,2211.0,2211.0,2211.0,338.0,0.0
2022-11-08,Ste Boissons,2211.0,2211.0,2211.0,1000.0,0.0
2022-11-09,Ste Boissons,2211.0,2211.0,2211.0,1000.0,0.0
2022-11-10,Ste Boissons,2211.0,2211.0,2211.0,2194.0,0.0
2022-11-11,Ste Boissons,2124.0,2124.0,2124.0,621.0,-3.93
2022-11-14,Ste Boissons,2124.0,2124.0,2124.0,621.0,0.0
2022-11-15,Ste Boissons,2124.0,2124.0,2124.0,621.0,0.0
2022-11-16,Ste Boissons,2124.0,2124.0,2124.0,621.0,0.0
2022-11-17,Ste Boissons,2124.0,2124.0,2124.0,621.0,0.0
